,start,n_intervals,device_id,prices
417,2024-01-15 13:15:00+00:00,87,2,"[8.944, 9.752, 10.646, 11.28, 11.038, 10.242, 9.178, 8.949, 8.643, 8.145, 8.107, 7.992, 7.819, 7.697, 8.145, 9.407, 11.477, 14.411, 13.86, 12.2, 11.0, 10.343]"
418,2023-11-06 07:00:00+00:00,18,1,"[9.593, 7.493000000000001, 6.014, 5.629, 5.805]"
419,2023-11-13 07:00:00+00:00,18,1,"[15.179, 13.305, 12.178, 12.301000000000002, 12.134]"
420,2023-11-23 17:30:00+00:00,53,2,"[7.063, 5.09, 2.818, 1.896, 0.98, 0.148, 0.01, 0.012, 0.034, 0.155, 3.161, 7.053000000000001, 9.428]"
421,2024-01-10 17:30:00+00:00,53,2,"[13.215, 12.0, 10.976, 10.449, 9.603, 9.175, 8.859, 8.725, 8.238, 8.195, 8.936, 10.207, 11.686]"
422,2024-01-24 17:45:00+00:00,52,2,"[5.009, 4.218, 4.004, 4.201, 3.853, 4.434, 4.506, 4.334, 4.492, 4.622, 5.238, 6.91, 7.765]"
423,2024-02-22 17:45:00+00:00,56,2,"[5.242, 4.245, 2.448, 1.206, 0.191, 0.923, 0.107, 0.119, 0.009, 0.002, 0.009, 3.968, 5.706, 5.935]"
424,2024-03-04 16:15:00+00:00,68,2,"[10.518, 9.913, 8.052, 7.139, 6.749, 6.393, 6.196, 6.167, 6.133, 5.986, 6.056, 6.167, 7.153, 7.928, 8.302, 7.7, 7.115]"
425,2023-10-07 08:45:00+00:00,14,1,"[1.962, 1.038, 0.022, 0.1]"
426,2023-10-18 15:30:00+00:00,80,2,"[11.054000000000002, 10.69, 9.681000000000001, 8.629000000000001, 7.623000000000002, 4.748, 2.5890000000000004, 1.545, 1.01, 0.815, 1.7010000000000003, 4.288, 8.807, 10.778, 12.411, 12.7, 12.275, 12.464, 12.485, 12.011]"
427,2023-11-16 17:45:00+00:00,52,2,"[12.523, 12.118000000000002, 11.5, 11.02, 10.085, 10.6, 10.0, 9.565, 9.276, 9.57, 10.32, 11.935, 13.103000000000002]"
428,2023-11-28 15:45:00+00:00,60,2,"[18.998, 17.7, 16.02, 13.912, 12.545000000000002, 11.684, 10.941, 9.843, 9.517, 9.203, 8.588, 8.491, 9.57, 10.284, 13.259]"
429,2024-01-23 12:30:00+00:00,85,2,"[6.27, 7.463, 7.895, 8.159, 8.451, 7.455, 6.195, 5.374, 4.536, 3.326, 0.305, -0.003, -0.064, -0.441, -0.484, -0.018, 1.476, 4.209, 5.158, 5.076, 5.01]"
430,2023-12-01 10:30:00+00:00,6,1,"[19.709000000000003, 17.519000000000002]"
431,2023-10-24 12:45:00+00:00,68,2,"[13.217, 12.916, 14.0, 14.987000000000002, 15.407, 13.345, 11.931, 11.41, 10.278, 9.907, 9.456, 8.943000000000001, 8.606, 9.054, 9.699, 12.55, 15.016]"
432,2023-11-02 17:15:00+00:00,54,2,"[9.384, 8.776000000000002, 7.595, 7.227, 5.704000000000001, 1.517, 1.147, 1.0, 0.573, 0.973, 2.3600000000000003, 6.158, 8.98]"
433,2023-11-27 17:15:00+00:00,54,2,"[11.712000000000002, 10.061, 9.446, 9.52, 8.506, 7.774, 7.049, 6.747, 6.45, 6.829000000000001, 8.006, 8.934000000000001, 11.642]"
434,2023-12-12 15:30:00+00:00,71,2,"[11.088, 10.5, 9.422, 9.215, 8.814, 8.337000000000002, 7.75, 7.536, 7.2959999999999985, 7.370000000000001, 7.143000000000001, 7.302, 7.545, 8.31, 10.241, 9.883000000000001, 10.373, 10.03]"
435,2024-01-12 14:00:00+00:00,71,2,"[11.0, 12.0, 12.75, 12.6, 11.947, 10.879, 9.848, 9.337, 8.538, 9.0, 8.5, 8.2, 7.847, 7.5, 7.492, 7.81, 8.222, 8.526, 7.511, 7.421, 7.272, 7.035, 6.367, 6.791, 6.861, 7.078, 7.422, 7.581, 7.382, 7.306, 7.093, 6.43, 6.316, 6.402, 6.211, 6.293, 6.401, 6.467, 6.52, 6.731, 7.166, 7.674, 8.114, 8.063, 8.184, 8.039, 7.704, 7.915, 8.232, 8.662, 9.186, 9.697, 8.891, 8.1, 7.86, 7.539, 6.719, 6.79, 6.5, 6.394, 6.204, 6.204, 6.925, 7.995, 8.384, 9.93]"
436,2024-01-17 16:00:00+00:00,59,2,"[14.052, 12.359, 11.428, 10.98, 10.109, 9.428, 8.417, 8.133, 7.72, 7.529, 7.491, 7.757, 8.1, 9.144, 11.155]"
437,2024-02-23 13:00:00+00:00,17,2,"[3.908, 4.951, 6.308, 7.38, 8.644, 8.401, 7.297, 6.926, 6.798, 6.51, 6.647, 6.39, 5.95, 5.52, 5.539, 5.71, 6.167, 6.611, 6.44, 5.76, 4.916, 4.584, 4.032, 3.222, 3.76, 4.5, 5.595, 7.167, 8.0, 7.413, 6.517, 5.994, 5.622, 5.22, 5.657, 5.544, 5.538, 5.489, 5.519, 5.507, 5.671, 5.992, 6.158, 6.182, 5.631, 5.412, 5.0, 4.603, 4.984, 5.5, 6.78, 8.219, 9.369, 7.918, 6.999, 6.592, 6.523, 5.838, 5.783, 5.682, 5.57, 5.18, 5.33, 5.792, 7.002, 7.99, 8.16, 7.383, 6.665, 6.503, 5.842, 5.819, 6.129, 6.495, 6.999, 7.7, 8.532]"
438,2023-11-21 16:15:00+00:00,58,2,"[14.208000000000002, 13.235, 12.479, 11.052, 11.091, 9.804000000000002, 9.8, 9.501, 9.501, 9.2, 9.249, 9.487, 12.017, 14.073]"
439,2024-01-21 11:00:00+00:00,85,2,"[3.848, 3.769, 4.43, 4.904, 4.983, 5.665, 6.145, 5.864, 5.15, 5.246, 5.039, 3.946, 3.666, 2.224, 1.862, 0.504, 0.506, 2.0, 4.05, 6.047, 6.648, 5.758]"
440,2024-02-14 16:15:00+00:00,70,2,"[8.758, 8.447, 7.648, 6.968, 6.82, 6.38, 6.171, 6.113, 6.03, 5.975, 6.194, 6.606, 7.221, 8.157, 8.267, 7.876, 7.418]"
441,2024-03-02 08:00:00+00:00,1,3,[6.575]
442,2024-03-02 08:15:00+00:00,8,3,"[6.044, 5.918]"
443,2023-11-20 07:15:00+00:00,7,1,"[11.844, 11.218000000000002]"
444,2023-11-09 17:45:00+00:00,54,2,"[11.212000000000002, 9.601, 8.278, 8.404000000000002, 7.436, 6.41, 5.973, 5.3740000000000006, 4.836, 5.0, 6.678000000000001, 8.418000000000001, 10.666, 11.3]"
445,2023-11-11 14:30:00+00:00,82,2,"[11.572, 12.798000000000002, 13.576, 12.447, 11.351, 10.258, 9.238, 8.741, 8.954, 8.536, 8.525, 8.334999999999999, 8.413, 8.688, 8.624, 8.661, 8.762, 8.975, 8.861, 8.667, 8.809000000000001, 8.902, 9.375, 10.952, 12.381, 13.827000000000002, 13.164, 12.541, 11.68, 10.733, 10.014, 8.802, 9.126, 8.682, 8.700000000000001, 8.725, 8.927, 9.326, 12.45, 14.209, 15.179, 13.305, 12.178, 12.301000000000002, 12.134]"
446,2023-11-24 10:45:00+00:00,88,2,"[7.633, 7.1450000000000005, 7.538, 7.737000000000001, 8.524, 9.097, 9.025, 8.623000000000001, 8.15, 7.474, 7.756, 7.284, 7.806999999999999, 7.403, 7.207, 7.1610000000000005, 6.999, 7.419, 7.981, 8.708, 9.429, 9.174, 8.917, 8.706000000000001, 8.482, 8.307, 9.009, 9.566, 11.491, 12.41, 12.71, 12.72, 12.113, 11.483, 11.53, 10.3, 11.11, 10.577, 10.267, 10.011, 9.72, 9.78, 9.983, 10.505, 11.269, 11.73, 11.529000000000002, 11.47, 11.337000000000002, 11.002, 11.51, 12.326, 13.415, 14.381, 14.967, 14.378, 13.591, 12.241, 11.899, 10.244, 9.926000000000002, 9.409, 8.99, 8.882, 8.791, 9.409, 12.201, 13.892, 14.499000000000002, 13.941]"
447,2024-02-20 14:45:00+00:00,82,2,"[6.308, 7.054, 7.125, 7.347, 6.848, 6.133, 5.686, 5.277, 5.065, 4.847, 4.684, 4.477, 4.539, 5.003, 6.6, 8.134, 8.511, 7.034, 6.41, 6.039, 5.301]"
448,2023-11-08 13:00:00+00:00,71,1,"[8.315000000000001, 10.542000000000002, 11.681, 11.904000000000002, 12.709, 12.095, 10.951, 9.285, 8.299, 6.7700000000000005, 7.193000000000001, 6.833, 7.0040000000000004, 7.28, 7.444, 8.363, 10.961, 12.006]"
449,2023-10-16 16:15:00+00:00,51,2,"[24.0, 15.994, 14.501, 13.52, 11.922, 12.758, 11.404000000000002, 10.838, 10.55, 11.057, 12.196, 15.025, 16.5]"
450,2023-10-23 13:15:00+00:00,66,2,"[13.867, 15.497, 16.519000000000002, 15.590000000000002, 12.733, 10.402, 10.795000000000002, 9.276, 10.133, 9.721, 9.454, 8.946, 9.027, 9.48, 10.165, 12.012]"
451,2023-11-01 17:45:00+00:00,61,2,"[6.657, 5.315, 3.951, 3.4170000000000003, 1.8760000000000003, 2.14, 1.697, 1.5380000000000005, 1.3410000000000002, 1.449, 2.252, 6.957, 7.501000000000001, 7.832, 6.916, 6.008]"
452,2023-11-20 17:45:00+00:00,64,2,"[13.007, 12.004, 10.701, 10.805, 9.766, 10.275, 9.82, 9.612000000000002, 9.117, 9.604, 10.111, 12.015, 13.608000000000002, 14.259, 13.719, 13.5]"
453,2024-01-16 17:45:00+00:00,57,2,"[11.177, 9.549, 8.621, 8.204, 7.769, 7.161, 7.152, 7.069, 6.974, 6.947, 7.106, 7.509, 8.439, 9.65, 10.616]"
454,2024-02-21 18:15:00+00:00,62,2,"[5.211, 4.598, 4.171, 3.522, 3.047, 2.701, 2.707, 2.795, 3.7, 4.805, 6.609, 7.653, 8.191, 7.409, 7.195]"
455,2023-12-04 09:15:00+00:00,9,1,"[13.07, 12.645]"
456,2023-10-17 11:45:00+00:00,72,2,"[9.84, 10.795000000000002, 12.842, 15.312, 16.592, 16.445, 12.997, 13.29, 12.603000000000002, 10.442, 8.958, 8.906, 8.836, 8.948, 9.199, 9.756, 13.4, 16.691]"
457,2023-10-28 10:30:00+00:00,18,2,"[6.790000000000001, 7.391, 8.700000000000001, 11.202, 13.980000000000002]"
458,2023-11-07 07:00:00+00:00,10,2,"[13.605000000000002, 11.493000000000002, 9.945]"
459,2023-11-13 17:45:00+00:00,70,2,"[8.127, 7.494, 6.136, 5.107, 1.01, 1.007, 0.105, -0.001, -0.008, -0.004, 0.104, 4.66, 7.691, 8.217, 7.786, 7.262, 7.282, 7.506]"
460,2023-12-13 18:00:00+00:00,55,2,"[10.241, 9.658, 9.088, 9.235, 8.425, 7.734000000000002, 7.63, 7.715, 7.719, 7.914, 8.257, 9.848, 11.967, 13.065]"
461,2024-02-15 17:45:00+00:00,64,2,"[7.561, 7.047, 6.297, 6.309, 5.891, 5.176, 5.108, 4.992, 4.881, 5.138, 5.353, 5.915, 6.939, 7.05, 6.484, 5.437]"
462,2023-10-09 19:15:00+00:00,42,2,"[12.0, 11.27, 10.4, 10.06, 9.990000000000002, 9.952, 9.739, 11.071, 13.0, 20.192]"
463,2023-10-10 12:45:00+00:00,84,2,"[9.162, 9.92, 11.736, 12.742, 13.927, 10.478000000000002, 8.674, 8.865, 6.890000000000001, 6.325, 2.606, 0.785, 0.231, 0.326, 1.0, 8.013, 12.716, 12.788, 10.294, 5.001, 0.105]"
464,2023-12-06 15:00:00+00:00,63,2,"[16.400000000000002, 17.807, 16.528000000000002, 14.993000000000002, 12.991, 11.568, 10.733, 10.044, 9.92, 9.785, 9.686, 9.181000000000001, 8.992, 9.453, 11.658, 13.122]"
465,2023-10-25 13:45:00+00:00,74,2,"[14.751, 15.373, 15.462000000000002, 15.771, 13.708000000000002, 12.355, 12.006, 11.28, 8.948, 8.991, 8.749, 8.704, 8.992, 10.0, 11.708, 13.366, 14.385, 14.9, 14.637]"
466,2023-11-06 17:00:00+00:00,55,2,"[15.094, 13.952000000000002, 11.112000000000002, 10.567, 9.908, 8.774, 7.89, 7.63, 7.08, 6.801000000000001, 7.025, 8.334999999999999, 10.128, 13.289]"
467,2024-01-25 13:45:00+00:00,72,2,"[9.391, 10.246, 12.338, 11.554, 9.879, 9.107, 8.631, 8.043, 7.516, 6.28, 6.2, 5.849, 5.773, 5.707, 5.216, 5.937, 7.112, 7.659]"
468,2024-02-05 08:15:00+00:00,3,2,[5.293]
469,2023-10-26 17:45:00+00:00,48,2,"[13.072, 11.906, 11.706, 10.485, 10.456, 9.733, 9.511, 9.5, 9.915000000000001, 10.458, 12.261, 14.328]"
470,2023-12-01 13:15:00+00:00,72,2,"[18.44, 20.005000000000003, 23.069000000000003, 19.916, 16.856, 14.237000000000002, 12.513, 11.840000000000002, 10.813, 10.522, 10.269, 10.125, 9.889, 9.796, 9.783, 9.893, 10.488, 12.034, 12.799, 13.075, 12.722, 12.158, 11.458, 11.852, 12.35, 12.979, 14.404, 14.496000000000002, 12.956, 12.252, 11.483, 10.988, 10.601, 10.83, 10.268, 9.988, 9.862000000000002, 9.462, 9.172, 8.886000000000001, 9.213, 9.702, 10.015, 10.496, 10.507, 10.291, 10.0, 10.568, 11.5, 12.22, 12.79, 12.905, 12.607, 11.233, 10.0, 9.909, 8.9, 9.386, 8.981, 8.802, 8.538, 8.583, 9.204, 10.41, 11.806, 12.316]"
471,2023-12-18 17:45:00+00:00,63,2,"[9.618000000000002, 7.798000000000002, 7.109000000000001, 6.298, 5.5120000000000005, 4.729, 4.649, 4.506, 5.572, 5.8950000000000005, 6.501000000000001, 7.969, 9.367, 10.01, 9.428, 8.61]"
472,2024-02-16 14:15:00+00:00,72,2,"[6.999, 7.258, 7.742, 7.678, 7.247, 6.94, 6.805, 6.002, 5.731, 5.7, 5.588, 5.466, 5.462, 5.548, 5.517, 5.69, 6.489, 6.329, 6.202, 6.069, 5.826, 5.525, 5.909, 6.883, 7.503, 8.793, 11.006, 9.028, 8.093, 7.457, 7.244, 6.911, 6.238, 5.481, 5.144, 5.032, 5.019, 4.847, 4.602, 4.897, 4.728, 4.303, 4.045, 4.1, 4.01, 3.988, 4.287, 5.429, 6.287, 7.2, 7.366, 7.059, 6.471, 5.983, 5.733, 5.394, 4.4, 4.304, 4.421, 4.391, 4.492, 5.157, 6.86, 7.909, 8.384, 7.503]"
473,2024-01-31 17:00:00+00:00,91,7,"[8.678, 7.365, 6.603, 5.696, 5.408, 3.973, 4.706, 4.112, 4.216, 4.305, 4.691, 5.534, 6.901, 8.612, 9.25, 8.629, 8.367, 7.722, 6.76, 5.726, 6.874, 7.507, 7.705]"
474,2024-02-01 07:15:00+00:00,5,1,[8.629]
475,2023-11-03 13:00:00+00:00,84,2,"[6.472, 6.902, 8.195, 8.8, 8.925, 8.823, 6.907, 5.313000000000001, 4.553, 2.063, 4.572, 3.2060000000000004, 3.0, 2.201, 1.9190000000000005, 1.54, 1.613, 2.508, 2.5850000000000004, 2.0, 1.395, 1.52, 2.0, 2.1140000000000003, 3.079, 4.269, 4.0, 4.876, 4.0, 2.9610000000000003, 1.282, 1.04, 1.173, 0.705, 0.8710000000000001, 0.659, 0.518, 0.298, 0.424, 0.799, 0.729, 1.129, 1.558, 2.402, 4.747, 4.846, 4.428, 2.97, 3.815, 5.718, 6.309000000000001, 7.495000000000001, 7.267, 5.917000000000001, 4.648, 2.0850000000000004, 1.584, 0.571, 0.2759999999999999, 0.011, 0.003, 0.014, 0.43, 1.693, 7.257, 9.556000000000001, 9.593, 7.493000000000001, 6.014, 5.629]"
476,2023-10-13 13:45:00+00:00,64,2,"[1.0, 4.648, 7.423000000000002, 7.63, 1.594, 0.505, 0.02, -0.081, -0.009, -0.187, -0.149, -0.172, -0.221, -0.208, -0.096, -0.002, 0.909, 2.06, 0.108, -0.005, -0.094, -0.109, -0.1389999999999999, -0.008, 0.06, 6.719, 11.79, 12.997, 9.691, 8.568000000000001, 7.459, 4.706, 1.467, 0.696, 0.579, 0.906, 0.572, 0.763, 0.588, 2.134, 2.458, 3.09, 0.507, 0.004, -0.009, -0.1, -0.176, -0.023, 0.104, 8.08, 13.990000000000002, 13.498, 13.226, 11.503, 11.696, 9.528, 10.362000000000002, 9.703, 9.837, 9.663, 9.443, 9.827, 13.956, 15.937]"
477,2023-10-19 19:15:00+00:00,42,2,"[9.7, 8.36, 7.759, 6.369, 5.120000000000001, 3.5270000000000006, 2.305, 4.175, 7.669, 10.812]"
478,2023-12-11 15:45:00+00:00,68,2,"[11.799, 12.264, 12.135, 11.403, 9.924, 9.648, 8.682, 8.805, 8.706000000000001, 8.562000000000001, 8.442, 8.701, 8.903, 10.741, 12.109000000000002, 14.633000000000004, 13.194]"
479,2023-12-19 15:00:00+00:00,63,2,"[8.821, 9.181000000000001, 9.174, 9.08, 8.502, 7.948, 7.568000000000001, 5.9830000000000005, 5.785, 5.048, 4.800000000000001, 3.998, 3.151, 4.002000000000001, 4.672, 6.796]"
480,2024-01-08 16:30:00+00:00,71,2,"[13.001, 12.212, 11.421, 10.283, 9.998, 9.149, 8.816, 8.704, 8.5, 8.414, 8.572, 8.928, 10.851, 12.406, 13.324, 12.091, 11.319, 10.578]"
481,2023-11-09 17:15:00+00:00,19,5,"[11.212000000000002, 9.601, 8.278, 8.404000000000002, 7.436]"
482,2023-12-14 12:00:00+00:00,4,1,"[12.375, 12.413]"
483,2024-01-31 19:15:00+00:00,46,2,"[5.696, 5.408, 3.973, 4.706, 4.112, 4.216, 4.305, 4.691, 5.534, 6.901, 8.612]"
484,2023-10-06 13:00:00+00:00,87,2,"[0.005, 0.004, 0.01, 0.067, 0.6070000000000001, 2.138, 5.244, 6.7170000000000005, 7.082, 6.871, 4.682, 1.962, 1.038, 0.022, 0.1, 2.201, 6.159000000000001, 8.644, 10.228000000000002, 10.891, 10.0, 8.399, 7.619, 7.2, 7.07, 7.064, 7.062000000000001, 7.061, 7.181000000000001, 7.709, 8.351, 10.0, 10.212000000000002, 10.086, 8.694, 7.651, 7.057, 5.515000000000001, 5.460000000000001, 7.08, 8.859, 11.324, 13.567, 16.258000000000003, 13.185, 11.02, 10.442, 9.634, 9.111, 8.745000000000001, 8.244, 7.740000000000002, 7.5, 7.905, 9.67, 11.18, 12.672, 12.143, 11.159, 10.536, 9.899000000000001]"
485,2023-12-24 09:45:00+00:00,20,2,"[-0.357, -0.295, -0.377, -0.219, -0.2259999999999999]"
486,2024-02-02 16:00:00+00:00,13,2,"[5.85, 6.897, 6.334, 5.506]"
487,2024-02-04 15:15:00+00:00,62,1,"[3.891, 4.601, 3.617, 2.905, 2.452, 2.444, 0.057, 0.0, -0.003, -0.007, -0.013, -0.005, 0.042, 3.897, 5.891]"
488,2023-12-12 16:15:00+00:00,56,7,"[10.5, 9.422, 9.215, 8.814, 8.337000000000002, 7.75, 7.536, 7.2959999999999985, 7.370000000000001, 7.143000000000001, 7.302, 7.545, 8.31, 10.241]"
489,2023-12-12 10:15:00+00:00,7,1,"[12.457, 12.718000000000002]"
490,2024-01-22 17:15:00+00:00,54,1,"[7.199, 6.665, 5.7, 5.589, 4.988, 1.623, 1.01, 0.937, 0.417, 1.022, 3.923, 5.976, 7.642]"
491,2024-01-27 07:15:00+00:00,4,1,[7.256]
492,2024-02-06 16:30:00+00:00,57,1,"[6.196, 6.116, 5.914, 5.644, 5.652, 5.236, 4.117, 3.552, 3.415, 4.659, 5.447, 5.963, 7.483, 8.667]"
493,2023-12-17 08:15:00+00:00,22,1,"[5.4430000000000005, 4.9, 4.371, 4.004, 4.585]"
494,2024-02-14 16:45:00+00:00,56,1,"[8.758, 8.447, 7.648, 6.968, 6.82, 6.38, 6.171, 6.113, 6.03, 5.975, 6.194, 6.606, 7.221, 8.157]"
495,2024-02-22 17:15:00+00:00,54,1,"[5.242, 4.245, 2.448, 1.206, 0.191, 0.923, 0.107, 0.119, 0.009, 0.002, 0.009, 3.968, 5.706]"
496,2023-10-23 14:15:00+00:00,21,7,"[15.497, 16.519000000000002, 15.590000000000002, 12.733, 10.402]"
497,2023-11-29 17:45:00+00:00,53,7,"[20.0, 16.1, 13.901, 12.85, 11.427, 10.479, 10.452, 10.22, 10.0, 10.163, 10.63, 12.941, 16.809, 21.927000000000003]"
498,2023-12-07 11:00:00+00:00,17,7,"[13.799, 13.835, 13.808000000000002, 13.802, 13.387]"
499,2023-10-12 15:30:00+00:00,1,1,[]
500,2024-01-06 08:30:00+00:00,19,1,"[9.73, 10.043, 9.916, 9.522, 9.255]"
501,2024-01-29 09:00:00+00:00,6,1,"[7.89, 7.127]"
502,2023-11-16 10:45:00+00:00,7,6,"[12.263, 13.164]"
503,2024-01-23 16:45:00+00:00,56,6,"[8.451, 7.455, 6.195, 5.374, 4.536, 3.326, 0.305, -0.003, -0.064, -0.441, -0.484, -0.018, 1.476, 4.209]"
504,2023-10-10 12:00:00+00:00,12,1,"[9.142, 9.162, 9.92, 11.736]"
505,2023-11-14 15:45:00+00:00,59,1,"[11.761, 11.981000000000002, 11.696, 10.043, 8.974, 8.911, 8.55, 8.11, 7.642, 7.290000000000002, 7.069, 7.445, 8.228, 10.308, 12.319]"
506,2024-01-20 08:00:00+00:00,12,1,"[7.79, 7.18, 7.077, 6.773]"
507,2024-02-01 18:00:00+00:00,52,1,"[9.789, 8.997, 8.329, 8.188, 7.338, 6.427, 5.994, 5.8, 5.469, 5.323, 5.507, 6.694, 7.699, 8.932]"
508,2023-10-06 00:00:00+00:00,23,1,[]
509,2023-12-14 19:30:00+00:00,46,1,"[9.62, 9.446, 8.557, 8.613, 8.293000000000001, 8.01, 7.655, 7.516, 8.041, 9.597, 10.695, 12.15]"
510,2024-01-17 12:15:00+00:00,6,1,[12.174]
511,2023-10-06 00:00:00+00:00,27,2,[]
512,2023-11-01 06:45:00+00:00,11,2,"[8.777, 6.923000000000001, 5.9]"
513,2024-01-07 14:30:00+00:00,73,2,"[9.342, 10.177, 10.485, 10.355, 10.05, 9.331, 9.117, 8.386, 8.702, 8.432, 8.182, 7.911, 7.848, 8.21, 9.43, 11.11, 12.111, 11.783]"
514,2024-02-12 12:15:00+00:00,27,2,"[6.395, 6.64, 7.842, 9.39, 9.6, 8.908, 7.915, 7.154, 6.587, 6.19, 6.859, 6.537, 6.341, 6.049, 6.006, 6.359, 7.069, 8.218, 8.91, 7.512, 6.921, 6.387, 6.053, 6.026, 6.31, 7.07, 7.836, 9.501, 9.988, 9.099, 7.797]"
515,2024-02-13 19:15:00+00:00,49,2,"[7.186, 6.839, 6.474, 6.063, 5.934, 5.576, 5.479, 5.506, 5.843, 6.323, 7.274, 7.973]"
516,2024-03-03 09:45:00+00:00,90,2,"[4.946, 4.751, 4.251, 4.684, 5.413, 6.028, 7.558, 8.436, 8.696, 8.18, 7.5, 7.218, 7.242, 6.913, 6.79, 6.741, 6.622, 6.559, 7.083, 8.118, 9.667, 10.297, 8.502]"
517,2023-11-06 07:15:00+00:00,40,3,"[7.493000000000001, 6.014, 5.629, 5.805, 6.698, 8.029000000000002, 10.008, 11.217, 13.767, 15.094]"
518,2023-11-08 14:15:00+00:00,65,3,"[11.681, 11.904000000000002, 12.709, 12.095, 10.951, 9.285, 8.299, 6.7700000000000005, 7.193000000000001, 6.833, 7.0040000000000004, 7.28, 7.444, 8.363, 10.961, 12.006]"
519,2023-11-13 07:15:00+00:00,38,3,"[13.305, 12.178, 12.301000000000002, 12.134, 11.337000000000002, 9.644, 8.731, 8.118, 8.227]"
520,2024-01-09 15:45:00+00:00,59,3,"[13.784, 13.78, 13.043, 12.024, 11.168, 10.618, 9.709, 8.929, 8.676, 8.673, 8.609, 8.63, 8.905, 10.888, 12.629, 14.128, 13.039, 11.856, 10.913, 10.221, 10.561, 11.291, 12.38, 13.464, 14.379, 14.0, 13.215, 12.0, 10.976, 10.449, 9.603, 9.175, 8.859, 8.725, 8.238, 8.195, 8.936, 10.207, 11.686, 14.1, 12.916, 11.365, 10.648, 9.938, 9.9, 10.598, 11.796, 13.735, 15.009, 13.669, 13.231, 11.788, 10.719, 10.0, 9.722, 9.104, 8.822, 8.522, 8.463, 8.434, 8.532, 9.211, 11.816]"
521,2024-01-21 15:30:00+00:00,10,3,"[5.665, 6.145, 5.864]"
522,2024-02-02 11:45:00+00:00,1,4,[5.652]
523,2024-02-01 18:00:00+00:00,2,5,[9.789]
524,2023-10-18 15:00:00+00:00,61,3,"[13.108000000000002, 11.054000000000002, 10.69, 9.681000000000001, 8.629000000000001, 7.623000000000002, 4.748, 2.5890000000000004, 1.545, 1.01, 0.815, 1.7010000000000003, 4.288, 8.807, 10.778, 12.411]"
525,2023-12-12 21:15:00+00:00,40,3,"[7.75, 7.536, 7.2959999999999985, 7.370000000000001, 7.143000000000001, 7.302, 7.545, 8.31, 10.241, 9.883000000000001]"
526,2024-02-23 18:00:00+00:00,55,3,"[8.401, 7.297, 6.926, 6.798, 6.51, 6.647, 6.39, 5.95, 5.52, 5.539, 5.71, 6.167, 6.611, 6.44]"
527,2024-02-24 09:15:00+00:00,31,3,"[4.584, 4.032, 3.222, 3.76, 4.5, 5.595, 7.167, 8.0]"
528,2023-11-30 07:00:00+00:00,19,2,"[21.927000000000003, 23.713, 22.25, 22.334000000000003, 19.521]"
529,2024-02-16 15:15:00+00:00,70,3,"[7.258, 7.742, 7.678, 7.247, 6.94, 6.805, 6.002, 5.731, 5.7, 5.588, 5.466, 5.462, 5.548, 5.517, 5.69, 6.489, 6.329]"
